Path;SteerAngle;Throttle;Brake;Speed;X_Position;Y_Position;Pitch;Yaw;Roll
/home/ashim/Desktop/udacity_ws/rover_record/IMG/robocam_2017_10_10_14_38_50_232.jpg;-12.02391;1;0;0.7193738;108.7957;89.44319;1.251672;84.61697;0.0003114816
/home/ashim/Desktop/udacity_ws/rover_record/IMG/robocam_2017_10_10_14_38_50_298.jpg;-15;1;0;0.7740945;108.8083;89.50334;1.193815;83.45393;0.005756284
/home/ashim/Desktop/udacity_ws/rover_record/IMG/robocam_2017_10_10_14_38_50_366.jpg;-15;1;0;0.8129135;108.8195;89.55154;1.168879;82.50899;0.004463663
/home/ashim/Desktop/udacity_ws/rover_record/IMG/robocam_2017_10_10_14_38_50_432.jpg;-15;1;0;0.8810252;108.8321;89.60345;1.19485;81.6377;6.78097E-05
/home/ashim/Desktop/udacity_ws/rover_record/IMG/robocam_2017_10_10_14_38_50_499.jpg;-15;1;0;0.93236;108.8512;89.67677;1.227189;80.32249;0.005006916
/home/ashim/Desktop/udacity_ws/rover_record/IMG/robocam_2017_10_10_14_38_50_564.jpg;-15;1;0;0.9830215;108.8675;89.73441;1.228857;79.31574;0.004888852
/home/ashim/Desktop/udacity_ws/rover_record/IMG/robocam_2017_10_10_14_38_50_632.jpg;-15;1;0;1.02389;108.8855;89.79377;1.204343;78.26419;0.005247225
/home/ashim/Desktop/udacity_ws/rover_record/IMG/robocam_2017_10_10_14_38_50_699.jpg;-15;1;0;1.081905;108.9125;89.87698;1.202412;76.77786;-0.003670568
/home/ashim/Desktop/udacity_ws/rover_record/IMG/robocam_2017_10_10_14_38_50_766.jpg;-12.00845;1;0;1.130379;108.9341;89.94247;1.211643;75.7261;0.004875657
/home/ashim/Desktop/udacity_ws/rover_record/IMG/robocam_2017_10_10_14_38_50_832.jpg;-8.980886;1;0;1.194945;108.9571;90.01083;1.226615;74.81549;0.004479883
/home/ashim/Desktop/udacity_ws/rover_record/IMG/robocam_2017_10_10_14_38_50_898.jpg;-6.019031;1;0;1.242635;108.989;90.10606;1.236534;73.92027;0.003416424
/home/ashim/Desktop/udacity_ws/rover_record/IMG/robocam_2017_10_10_14_38_50_967.jpg;-3.026673;1;0;1.291939;109.0133;90.18066;1.234767;73.51294;0.00167185
/home/ashim/Desktop/udacity_ws/rover_record/IMG/robocam_2017_10_10_14_38_51_033.jpg;-6.061292;1;0;1.355874;109.039;90.25787;1.23385;73.0602;0.001719005
/home/ashim/Desktop/udacity_ws/rover_record/IMG/robocam_2017_10_10_14_38_51_099.jpg;-9.067426;1;0;1.402644;109.0775;90.36402;1.234986;72.09125;0.002443267
/home/ashim/Desktop/udacity_ws/rover_record/IMG/robocam_2017_10_10_14_38_51_166.jpg;-12.02915;1;0;1.448938;109.1102;90.44544;1.230364;71.06079;359.9788
/home/ashim/Desktop/udacity_ws/rover_record/IMG/robocam_2017_10_10_14_38_51_232.jpg;-12.08094;1;0;1.505456;109.1462;90.52811;1.214427;69.80505;359.946
/home/ashim/Desktop/udacity_ws/rover_record/IMG/robocam_2017_10_10_14_38_51_301.jpg;-9.092896;1;0;1.553185;109.1967;90.64204;1.19628;68.40121;359.9444
