Path;SteerAngle;Throttle;Brake;Speed;X_Position;Y_Position;Pitch;Yaw;Roll
/home/ashim/Desktop/udacity_ws/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_10_14_16_23_43_768.jpg;6.016917;0.3990476;0;2.919426;103.3878;170.9097;0.005351987;300.8746;1.060424
/home/ashim/Desktop/udacity_ws/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_10_14_16_23_43_833.jpg;3.021308;0.5987549;0;2.93643;103.4813;170.7605;0.01197583;301.6458;1.020095
/home/ashim/Desktop/udacity_ws/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_10_14_16_23_43_900.jpg;0.2592552;0.7828918;0;2.958959;103.6076;170.5589;0.06778572;302.0667;0.9284527
/home/ashim/Desktop/udacity_ws/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_10_14_16_23_43_965.jpg;-1.448371;0.9928164;0;2.988691;103.7034;170.4044;0.1643991;302.0531;0.8206645
/home/ashim/Desktop/udacity_ws/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_10_14_16_23_44_032.jpg;-4.455138;1;0;3.039818;103.7993;170.246;0.3154612;301.7012;0.6562673
/home/ashim/Desktop/udacity_ws/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_10_14_16_23_44_099.jpg;-7.467302;1;0;3.077122;103.9244;170.0277;0.5916156;300.5684;0.3189135
/home/ashim/Desktop/udacity_ws/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_10_14_16_23_44_166.jpg;-10.47542;1;0;3.113017;104.0145;169.8581;0.8418214;299.2126;359.962
/home/ashim/Desktop/udacity_ws/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_10_14_16_23_44_235.jpg;-7.273217;1;0;3.161973;104.1029;169.6864;1.038659;297.8322;359.6464
/home/ashim/Desktop/udacity_ws/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_10_14_16_23_44_302.jpg;-4.352721;1;0;3.19667;104.2205;169.4582;1.078178;296.4593;359.4634
/home/ashim/Desktop/udacity_ws/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_10_14_16_23_44_359.jpg;-1.415434;1;0;3.229468;104.3079;169.288;0.9049483;295.8591;359.5056
/home/ashim/Desktop/udacity_ws/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_10_14_16_23_44_436.jpg;0;1;0;3.262308;104.3947;169.1147;0.6868715;295.5149;359.6088
/home/ashim/Desktop/udacity_ws/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_10_14_16_23_44_503.jpg;0;1;0;3.340101;104.5099;168.876;0.5338115;295.4048;359.6689
/home/ashim/Desktop/udacity_ws/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_10_14_16_23_44_563.jpg;0;1;0;3.378451;104.5975;168.693;0.4986937;295.4007;359.7095
/home/ashim/Desktop/udacity_ws/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_10_14_16_23_44_634.jpg;0;1;0;3.416743;104.6865;168.507;0.5225884;295.4107;359.7564
/home/ashim/Desktop/udacity_ws/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_10_14_16_23_44_701.jpg;0;1;0;3.467727;104.8073;168.2546;0.6302244;295.4309;359.832
/home/ashim/Desktop/udacity_ws/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_10_14_16_23_44_768.jpg;0;1;0;3.505928;104.8995;168.0622;0.7557409;295.4497;359.8987
